번호,품종,지역,연도,건물수량(kg/ha),연평균기온,최저기온,최고기온,고온일수,연속고온지속일수,강수량,평균 상대습도(%),합계 일조시간(hr),일조율(%),평균 풍속(m/s)
1332,옥수수,홍천,2016,22710,12.3,-19.3,36.6,35,17,967.9,65.5,2378.1,53.28,1.2
1333,옥수수,홍천,2016,25000,12.3,-19.3,36.6,35,17,967.9,65.5,2378.1,53.28,1.2
1334,옥수수,홍천,2016,22490,12.3,-19.3,36.6,35,17,967.9,65.5,2378.1,53.28,1.2
1335,옥수수,홍천,2016,21020,12.3,-19.3,36.6,35,17,967.9,65.5,2378.1,53.28,1.2
1336,옥수수,홍천,2016,22060,12.3,-19.3,36.6,35,17,967.9,65.5,2378.1,53.28,1.2
1337,옥수수,홍천,2016,19440,12.3,-19.3,36.6,35,17,967.9,65.5,2378.1,53.28,1.2
1338,옥수수,홍천,2016,23980,12.3,-19.3,36.6,35,17,967.9,65.5,2378.1,53.28,1.2
1339,옥수수,홍천,2016,19690,12.3,-19.3,36.6,35,17,967.9,65.5,2378.1,53.28,1.2
1340,옥수수,홍천,2015,24630,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1341,옥수수,홍천,2015,24560,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1342,옥수수,홍천,2015,24100,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1343,옥수수,홍천,2015,24530,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1344,옥수수,홍천,2015,28650,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1345,옥수수,홍천,2015,23790,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1346,옥수수,홍천,2015,23560,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1347,옥수수,홍천,2015,24350,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1348,옥수수,홍천,2015,22670,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1349,옥수수,홍천,2015,21210,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1350,옥수수,홍천,2015,23000,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
1351,옥수수,홍천,2015,24420,12.2,-16.4,37.1,21,6,740,64.8,2459.6,55.22,1.2
